quantity,holiday,time_elapsed,ongoing_orders,waze_avg_time,waze_avg_distance,datetime,reseller
1,False,42.69938333333334,2,18.433333333333334,11.767,2023-03-06 18:47:00,B
1,False,39.75168333333334,2,11.35,4.074,2023-03-06 19:02:00,A
1,False,25.51966666666667,3,11.583333333333334,4.102,2023-03-06 19:07:00,A
1,False,20.674366666666668,2,7.933333333333334,3.878,2023-03-06 19:07:00,B
1,False,30.08965,3,10.766666666666667,4.861,2023-03-06 20:32:00,C
1,False,61.39928333333333,0,15.383333333333333,6.53,2023-03-07 07:51:00,A
1,False,27.27555,0,7.6,2.711,2023-03-07 08:28:00,C
1,False,61.55103333333333,3,18.766666666666666,6.077,2023-03-07 09:03:00,A
1,False,32.736650000000004,0,8.283333333333333,3.586,2023-03-07 09:30:00,D
1,False,34.41195,3,16.0,5.592,2023-03-07 09:32:00,A
1,False,25.73248333333333,0,10.066666666666666,5.733,2023-03-07 09:39:00,B
1,False,83.61923333333334,1,27.433333333333334,8.635,2023-03-07 11:33:00,F
1,False,35.527899999999995,0,12.166666666666666,6.427,2023-03-07 12:17:00,C
1,False,55.86096666666666,1,15.616666666666667,5.28,2023-03-07 13:23:00,A
1,False,19.21838333333333,2,7.65,2.732,2023-03-07 14:18:00,A
1,False,90.479,1,32.68333333333333,9.614,2023-03-07 15:41:00,F
1,False,33.43765,1,13.333333333333334,4.633,2023-03-07 17:59:00,A
1,False,21.61853333333333,2,6.566666666666666,2.398,2023-03-07 18:09:00,A
1,False,41.277366666666666,0,13.3,5.889,2023-03-07 18:21:00,B
1,False,23.766133333333336,0,6.466666666666667,3.458,2023-03-07 18:28:00,C
1,False,24.75328333333333,0,7.366666666666666,3.434,2023-03-07 19:11:00,C
1,False,20.7954,0,9.2,3.972,2023-03-07 20:04:00,C
1,False,27.46666666666667,0,8.233333333333333,3.822,2023-03-07 20:43:00,C
1,False,24.986933333333333,1,9.7,5.975,2023-03-07 21:57:00,C
1,False,24.829066666666662,0,10.3,3.635,2023-03-08 07:55:00,A
1,False,36.96995,2,14.733333333333333,6.418,2023-03-08 08:00:00,A
1,False,29.63263333333333,4,7.85,3.178,2023-03-08 08:20:00,A
1,False,18.820666666666668,0,6.1,2.496,2023-03-08 08:37:00,C
1,False,41.58895,0,19.316666666666663,6.48,2023-03-08 09:08:00,F
1,False,44.204283333333336,0,13.916666666666666,4.234,2023-03-08 10:22:00,A
1,False,41.8862,1,11.116666666666667,3.794,2023-03-08 10:39:00,A
1,False,26.41295,3,12.833333333333334,4.17,2023-03-08 10:40:00,A
1,False,58.7754,4,19.9,7.533,2023-03-08 10:49:00,A
1,False,31.19925,0,10.933333333333334,3.647,2023-03-08 11:03:00,B
5,False,36.42921666666667,0,9.383333333333333,4.174,2023-03-08 11:05:00,C
1,False,24.32438333333333,3,6.166666666666667,2.421,2023-03-08 11:33:00,A
1,False,38.45756666666667,0,12.65,5.087,2023-03-08 11:50:00,F
1,False,49.73285,2,13.55,4.852,2023-03-08 12:45:00,A
1,False,29.1179,0,12.2,6.198,2023-03-08 13:52:00,C
1,False,32.03028333333333,0,14.966666666666669,5.167,2023-03-08 13:54:00,A
1,False,27.7065,3,7.333333333333333,2.612,2023-03-08 14:29:00,A
1,False,72.46041666666666,0,19.65,7.196,2023-03-08 14:46:00,B
1,False,34.18905,1,10.75,3.74,2023-03-08 16:10:00,A
1,False,34.724983333333334,0,10.95,4.164,2023-03-08 16:10:00,A
1,False,43.621183333333335,2,12.666666666666666,4.408,2023-03-08 16:13:00,A
1,False,12.054966666666663,0,3.783333333333333,2.553,2023-03-08 16:48:00,C
1,False,41.38776666666667,0,15.616666666666667,6.397,2023-03-08 17:40:00,A
1,False,31.581983333333334,0,11.833333333333334,4.043,2023-03-08 17:49:00,B
1,False,44.04148333333333,0,17.75,7.261,2023-03-08 19:42:00,D
1,False,17.96385,0,8.383333333333333,3.673,2023-03-08 20:40:00,C
1,False,16.57046666666667,1,7.883333333333334,3.213,2023-03-08 20:41:00,C
1,False,13.730016666666668,1,5.633333333333334,2.57,2023-03-08 21:15:00,C
1,False,28.5575,1,8.216666666666667,2.817,2023-03-09 08:17:00,A
1,False,18.19025,0,8.7,2.823,2023-03-09 09:46:00,F
1,False,35.979683333333334,0,14.333333333333334,4.389,2023-03-09 10:16:00,D
1,False,17.701616666666666,1,6.116666666666666,2.365,2023-03-09 10:39:00,A
1,False,66.27535,2,23.416666666666668,8.895,2023-03-09 10:48:00,A
1,False,11.7984,2,5.5,2.153,2023-03-09 11:45:00,A
1,False,38.452666666666666,3,13.15,4.323,2023-03-09 11:47:00,A
1,False,26.472666666666665,2,10.116666666666667,3.305,2023-03-09 11:57:00,A
1,False,25.889,1,11.533333333333331,4.101,2023-03-09 12:53:00,A
1,False,33.26145,4,13.283333333333331,4.188,2023-03-09 13:15:00,A
1,False,29.244416666666663,0,9.333333333333334,3.268,2023-03-09 16:31:00,A
1,False,25.5513,0,9.283333333333331,4.568,2023-03-09 16:53:00,C
1,False,27.305850000000003,2,10.05,3.463,2023-03-09 17:42:00,A
1,False,26.074266666666663,1,10.166666666666666,3.969,2023-03-09 18:17:00,A
1,False,51.07573333333333,2,13.883333333333333,4.912,2023-03-09 18:20:00,A
1,False,35.40725,2,13.9,4.381,2023-03-09 18:45:00,A
1,False,19.75025,1,7.1,3.626,2023-03-09 19:05:00,B
1,False,31.1047,0,9.116666666666667,4.263,2023-03-09 19:50:00,C
1,False,21.136266666666664,1,7.866666666666666,3.523,2023-03-09 20:19:00,C
1,False,13.6739,1,4.783333333333333,2.341,2023-03-09 20:32:00,C
1,False,37.7781,2,10.283333333333331,4.572,2023-03-09 21:01:00,C
1,False,30.6679,0,11.15,4.53,2023-03-10 09:12:00,A
1,False,53.22566666666666,1,24.366666666666667,6.327,2023-03-10 09:13:00,F
1,False,32.435316666666665,1,12.666666666666666,3.617,2023-03-10 09:40:00,F
1,False,25.96865,0,12.25,4.56,2023-03-10 10:18:00,A
1,False,30.69515,1,14.166666666666666,4.833,2023-03-10 10:45:00,A
2,False,28.12268333333333,2,8.25,2.314,2023-03-10 11:02:00,F
2,False,29.97695,1,9.7,3.517,2023-03-10 11:10:00,A
1,False,46.1608,1,11.75,3.982,2023-03-10 11:27:00,A
1,False,24.492733333333334,1,9.133333333333333,3.586,2023-03-10 11:33:00,D
1,False,48.36036666666666,2,17.216666666666665,5.725,2023-03-10 11:36:00,A
1,False,32.72095,1,9.833333333333334,4.204,2023-03-10 11:41:00,F
1,False,34.39085,0,10.933333333333334,5.008,2023-03-10 12:50:00,C
1,False,47.83413333333333,1,15.083333333333334,6.497,2023-03-10 13:24:00,C
1,False,22.01078333333333,0,10.966666666666669,4.851,2023-03-10 13:30:00,B
1,False,41.99981666666667,1,20.0,5.1,2023-03-10 14:32:00,F
1,False,50.349116666666674,2,16.3,6.411,2023-03-10 16:54:00,A
1,False,23.7301,0,8.683333333333334,3.108,2023-03-10 17:59:00,A
1,False,19.314633333333333,1,6.35,2.352,2023-03-10 18:00:00,A
1,False,19.535866666666667,0,5.216666666666667,2.073,2023-03-10 18:04:00,C
2,False,21.236183333333333,2,8.716666666666667,3.672,2023-03-10 18:15:00,C
1,False,27.4106,2,8.933333333333334,4.149,2023-03-10 18:22:00,C
1,False,17.365666666666666,0,7.583333333333333,2.77,2023-03-10 18:32:00,A
1,False,31.22468333333333,0,8.166666666666666,3.61,2023-03-10 18:57:00,C
1,False,35.64175,0,12.333333333333334,3.769,2023-03-10 19:11:00,F
1,False,21.44408333333333,0,6.2,3.067,2023-03-10 20:49:00,C
1,False,31.71161666666666,2,10.016666666666667,4.089,2023-03-11 08:52:00,A
1,False,37.1466,0,14.266666666666667,5.576,2023-03-11 09:42:00,B
1,False,28.88833333333333,0,8.816666666666666,3.19,2023-03-11 10:13:00,E
1,False,32.31433333333334,0,8.666666666666666,4.202,2023-03-11 11:12:00,C
1,False,73.43721666666667,3,21.03333333333333,5.647,2023-03-11 11:31:00,F
1,False,59.73481666666667,1,19.966666666666665,7.234,2023-03-11 11:36:00,A
1,False,24.49195,1,8.083333333333334,3.407,2023-03-11 11:42:00,B
1,False,56.57226666666666,1,15.3,6.73,2023-03-11 12:15:00,A
1,False,58.58498333333333,1,21.316666666666663,13.62,2023-03-11 12:50:00,C
1,False,29.152716666666667,1,7.833333333333333,2.198,2023-03-11 13:21:00,F
1,False,17.6241,0,6.166666666666667,2.417,2023-03-11 17:26:00,D
1,False,23.57178333333333,0,8.183333333333334,2.927,2023-03-11 19:02:00,A
1,False,20.9542,1,8.05,3.239,2023-03-11 19:04:00,A
1,False,39.569116666666666,2,15.016666666666667,5.342,2023-03-11 19:05:00,A
1,False,34.5703,0,10.816666666666666,5.267,2023-03-11 19:07:00,B
1,False,21.431733333333334,0,10.016666666666667,4.487,2023-03-11 20:03:00,C
1,False,25.21535,0,12.433333333333334,5.431,2023-03-11 20:53:00,B
1,False,23.526416666666663,1,7.783333333333333,3.743,2023-03-11 21:07:00,C
1,False,16.788249999999998,1,8.05,3.344,2023-03-11 21:47:00,C
2,False,24.7191,0,8.033333333333333,3.473,2023-03-12 08:55:00,C
1,False,25.001466666666666,2,8.55,3.833,2023-03-12 09:40:00,C
1,False,22.87225,0,10.783333333333331,3.716,2023-03-12 10:07:00,B
1,False,24.624566666666663,1,11.2,3.412,2023-03-12 10:36:00,D
1,False,38.82946666666667,4,12.283333333333331,4.555,2023-03-12 10:48:00,A
1,False,50.21615,3,16.316666666666666,5.313,2023-03-12 11:27:00,A
1,False,38.431466666666665,0,13.416666666666666,8.356,2023-03-12 11:41:00,C
1,False,33.1958,1,11.166666666666666,3.909,2023-03-12 11:51:00,B
2,False,25.756566666666668,0,7.516666666666667,3.21,2023-03-12 12:22:00,C
1,False,17.99435,1,8.966666666666667,3.14,2023-03-12 12:30:00,C
1,False,35.99236666666666,0,12.0,4.817,2023-03-12 13:24:00,D
1,False,45.87233333333333,1,19.383333333333333,8.502,2023-03-12 13:28:00,B
1,False,30.2754,1,10.7,3.227,2023-03-12 13:30:00,D
1,False,19.410866666666667,2,6.033333333333333,2.654,2023-03-12 13:41:00,D
1,False,45.52976666666667,1,22.03333333333333,13.945,2023-03-12 13:50:00,C
1,False,18.6935,0,8.0,3.236,2023-03-12 14:06:00,D
1,False,34.33421666666666,1,15.633333333333333,10.108,2023-03-12 14:50:00,C
1,False,25.690716666666667,0,12.633333333333333,6.69,2023-03-12 16:03:00,C
1,False,34.75973333333334,0,11.033333333333331,5.134,2023-03-12 16:53:00,C
1,False,23.604666666666667,0,8.883333333333333,3.994,2023-03-12 21:57:00,C
1,False,14.55435,0,5.15,2.087,2023-03-13 08:18:00,B
1,False,28.2175,2,9.9,3.416,2023-03-13 08:19:00,A
1,False,28.087566666666664,0,13.366666666666667,5.964,2023-03-13 08:50:00,A
1,False,59.42266666666667,2,14.9,6.1,2023-03-13 09:06:00,A
1,False,84.57141666666666,1,26.183333333333334,8.319,2023-03-13 09:36:00,F
1,False,57.16901666666666,3,25.2,8.368,2023-03-13 10:03:00,F
1,False,41.06958333333333,4,15.016666666666667,5.163,2023-03-13 10:47:00,A
1,False,60.3094,5,15.866666666666667,5.136,2023-03-13 10:53:00,A
1,False,35.36578333333333,1,13.25,4.312,2023-03-13 11:36:00,A
2,False,36.80611666666667,0,10.6,4.708,2023-03-13 11:42:00,C
1,False,44.23878333333334,1,15.633333333333333,4.94,2023-03-13 12:27:00,A
1,False,17.20468333333333,2,5.35,1.595,2023-03-13 12:31:00,A
1,False,14.1886,5,6.366666666666666,2.375,2023-03-13 12:55:00,A
1,False,40.82135,1,13.016666666666667,4.227,2023-03-13 14:31:00,A
1,False,26.978483333333333,0,7.433333333333334,3.041,2023-03-13 14:33:00,C
1,False,37.86121666666666,5,16.7,6.077,2023-03-13 15:27:00,A
1,False,26.69815,0,8.783333333333333,2.989,2023-03-13 16:09:00,D
1,False,22.948566666666668,0,6.066666666666666,2.542,2023-03-13 16:34:00,C
1,False,34.19043333333333,0,11.0,5.463,2023-03-13 16:49:00,B
1,False,34.7986,0,12.716666666666669,3.788,2023-03-13 16:58:00,D
1,False,27.06775,2,9.183333333333334,3.086,2023-03-13 17:43:00,A
1,False,22.068683333333336,3,7.383333333333334,2.877,2023-03-13 18:03:00,A
1,False,21.105966666666667,0,6.116666666666666,3.202,2023-03-13 18:14:00,C
1,False,48.38853333333333,4,21.416666666666668,7.487,2023-03-13 18:29:00,A
1,False,50.85566666666667,5,17.133333333333333,6.941,2023-03-13 18:32:00,A
1,False,20.52876666666667,0,8.4,2.111,2023-03-13 19:13:00,E
1,False,23.27691666666667,0,9.55,3.8,2023-03-13 19:37:00,B
2,False,33.2571,0,9.25,3.967,2023-03-13 20:39:00,C
1,False,19.879366666666662,0,7.383333333333334,2.704,2023-03-14 07:57:00,A
1,False,19.40801666666667,1,6.8,2.719,2023-03-14 08:02:00,A
1,False,24.152316666666664,1,6.95,2.778,2023-03-14 08:17:00,A
1,False,34.23844999999999,0,14.416666666666666,4.685,2023-03-14 08:51:00,A
1,False,19.6815,0,9.366666666666667,3.184,2023-03-14 09:42:00,A
1,False,20.3503,1,9.966666666666669,3.416,2023-03-14 09:50:00,A
1,False,8.484683333333335,0,4.15,1.751,2023-03-14 10:12:00,A
1,False,34.153983333333336,0,16.783333333333335,7.15,2023-03-14 10:42:00,A
1,False,15.090683333333336,1,6.183333333333334,2.555,2023-03-14 10:59:00,D
1,False,29.592033333333333,1,12.033333333333331,4.746,2023-03-14 11:01:00,A
1,False,27.670933333333338,0,8.1,2.121,2023-03-14 12:25:00,F
1,False,15.943466666666666,0,6.55,3.241,2023-03-14 13:09:00,C
1,False,24.366566666666664,0,10.733333333333333,3.771,2023-03-14 13:09:00,A
1,False,22.59285,0,10.0,3.39,2023-03-14 13:46:00,D
1,False,36.46846666666667,0,14.1,6.117,2023-03-14 16:13:00,C
1,False,47.17785,1,13.316666666666666,7.708,2023-03-14 16:23:00,C
1,False,29.07293333333333,0,10.383333333333333,4.83,2023-03-14 17:29:00,C
1,False,42.35628333333333,6,12.983333333333333,4.758,2023-03-14 17:31:00,A
1,False,20.15943333333333,0,7.616666666666666,2.887,2023-03-14 17:31:00,D
1,False,18.99995,1,7.566666666666666,3.268,2023-03-14 19:50:00,C
1,False,30.068916666666667,2,10.633333333333333,3.033,2023-03-15 08:44:00,F
1,False,27.26085,0,12.833333333333334,4.466,2023-03-15 09:05:00,A
1,False,26.594066666666667,1,11.233333333333333,3.973,2023-03-15 09:14:00,A
1,False,34.761149999999994,2,11.2,4.569,2023-03-15 09:16:00,A
1,False,29.321266666666663,1,9.866666666666667,3.41,2023-03-15 09:48:00,F
1,False,44.14921666666667,1,14.616666666666667,5.299,2023-03-15 09:57:00,A
1,False,59.70353333333334,2,20.616666666666667,7.118,2023-03-15 10:00:00,A
1,False,57.39905,0,24.0,7.882,2023-03-15 10:42:00,F
1,False,19.907416666666663,0,6.033333333333333,2.571,2023-03-15 10:44:00,D
1,False,22.57638333333333,0,11.0,5.408,2023-03-15 10:46:00,B
1,False,19.392816666666665,1,8.75,2.919,2023-03-15 11:35:00,A
1,False,28.35373333333333,0,8.633333333333333,3.789,2023-03-15 11:55:00,C
1,False,25.21538333333333,0,11.65,5.321,2023-03-15 11:58:00,B
1,False,26.386616666666665,0,12.866666666666667,5.149,2023-03-15 12:15:00,D
1,False,43.95315,3,16.666666666666668,6.988,2023-03-15 12:18:00,A
1,False,42.65031666666666,4,14.133333333333333,5.99,2023-03-15 12:48:00,A
1,False,100.4414,0,42.9,21.039,2023-03-15 12:51:00,B
1,False,56.764966666666666,5,19.066666666666663,6.135,2023-03-15 12:51:00,A
1,False,18.108166666666666,1,8.183333333333334,3.658,2023-03-15 13:33:00,A
1,False,41.133116666666666,1,11.683333333333334,3.911,2023-03-15 14:18:00,A
1,False,20.596516666666663,3,8.7,3.091,2023-03-15 14:32:00,A
1,False,25.762183333333333,0,9.0,3.676,2023-03-15 15:12:00,E
1,False,47.774033333333335,3,13.266666666666667,4.732,2023-03-15 15:36:00,A
1,False,26.05733333333333,0,7.733333333333333,3.165,2023-03-15 17:37:00,C
1,False,49.35598333333333,0,15.116666666666667,4.804,2023-03-15 18:05:00,A
1,False,26.8084,0,11.916666666666666,5.52,2023-03-15 18:56:00,B
1,False,36.50216666666667,2,14.683333333333334,6.677,2023-03-15 19:37:00,B
1,False,25.638916666666667,3,9.616666666666667,4.364,2023-03-15 19:56:00,B
1,False,34.35733333333334,0,12.4,5.56,2023-03-16 09:26:00,A
1,False,35.16901666666667,0,13.666666666666666,4.338,2023-03-16 15:45:00,A
1,False,39.98168333333333,0,11.833333333333334,7.021,2023-03-16 16:33:00,C
1,False,38.19665,2,9.666666666666666,3.407,2023-03-16 18:29:00,A
1,False,50.10183333333334,2,13.55,4.607,2023-03-16 19:05:00,A
1,False,38.08531666666667,0,16.416666666666668,8.528,2023-03-16 19:44:00,B
1,False,29.02866666666667,0,13.216666666666669,4.57,2023-03-17 08:20:00,A
1,False,32.47443333333333,1,8.416666666666666,3.26,2023-03-17 08:46:00,A
1,False,25.88883333333333,2,10.333333333333334,3.171,2023-03-17 08:49:00,A
1,False,35.46706666666667,2,11.75,4.227,2023-03-17 09:07:00,A
1,False,25.599533333333333,3,7.016666666666667,2.422,2023-03-17 09:11:00,A
1,False,28.232633333333336,4,8.1,2.512,2023-03-17 09:14:00,A
1,False,26.05765,0,7.766666666666667,3.641,2023-03-17 09:40:00,C
1,False,31.88295,0,13.083333333333334,4.3,2023-03-17 10:11:00,A
1,False,27.43181666666667,0,9.633333333333333,3.574,2023-03-17 11:49:00,A
1,False,33.75355,0,11.883333333333333,4.932,2023-03-17 12:30:00,A
1,False,24.877433333333336,1,8.166666666666666,3.431,2023-03-17 12:55:00,B
1,False,27.948666666666668,0,10.116666666666667,3.695,2023-03-17 13:21:00,A
1,False,36.82856666666667,0,14.5,5.891,2023-03-17 14:23:00,A
1,False,35.36240000000001,0,15.1,5.442,2023-03-17 15:01:00,A
1,False,40.10133333333333,0,13.65,3.846,2023-03-17 16:34:00,A
1,False,39.13776666666667,1,13.616666666666667,4.424,2023-03-17 16:59:00,A
1,False,17.316433333333336,0,7.016666666666667,2.888,2023-03-17 17:54:00,C
1,False,35.079449999999994,1,11.716666666666669,4.218,2023-03-17 18:08:00,A
1,False,29.926666666666662,1,11.816666666666666,4.006,2023-03-17 18:24:00,A
1,False,23.031333333333333,0,10.633333333333333,4.922,2023-03-17 18:33:00,C
1,False,22.398616666666666,1,7.133333333333334,2.993,2023-03-17 18:56:00,A
1,False,17.808600000000002,1,6.6,2.663,2023-03-17 21:14:00,C
1,False,54.30033333333333,2,21.1,6.019,2023-03-18 09:43:00,F
1,False,32.72563333333333,1,8.216666666666667,2.86,2023-03-18 10:34:00,A
1,False,71.95145000000001,0,21.883333333333333,7.339,2023-03-18 10:49:00,F
1,False,29.306616666666667,1,13.05,4.957,2023-03-18 11:13:00,A
1,False,79.20791666666668,1,19.816666666666663,7.31,2023-03-18 11:28:00,A
1,False,32.88745,1,12.733333333333333,4.192,2023-03-18 11:43:00,A
1,False,25.760766666666665,3,10.666666666666666,4.409,2023-03-18 11:50:00,A
1,False,36.57195,1,10.833333333333334,3.497,2023-03-18 12:37:00,A
1,False,19.684616666666667,1,5.383333333333334,2.053,2023-03-18 12:59:00,A
1,False,17.931083333333333,0,6.9,3.147,2023-03-18 13:40:00,C
1,False,36.754466666666666,0,14.966666666666669,9.901,2023-03-18 14:05:00,C
1,False,17.801450000000003,0,8.083333333333334,3.779,2023-03-18 14:59:00,B
1,False,70.08573333333334,4,18.616666666666667,6.794,2023-03-18 15:11:00,A
1,False,20.742766666666668,0,8.983333333333333,3.795,2023-03-18 15:28:00,C
1,False,25.56771666666667,0,6.716666666666667,3.284,2023-03-18 15:57:00,B
1,False,48.57376666666666,0,13.183333333333334,5.39,2023-03-18 16:49:00,A
1,False,26.8963,1,12.916666666666666,4.274,2023-03-18 17:12:00,A
1,False,32.478566666666666,0,13.066666666666666,4.575,2023-03-18 17:56:00,A
1,False,23.29751666666667,0,8.85,4.088,2023-03-18 18:48:00,B
1,False,45.49468333333333,0,21.33333333333333,12.753,2023-03-18 18:56:00,C
1,False,44.818533333333335,1,15.716666666666669,5.559,2023-03-18 19:07:00,A
1,False,38.15416666666667,0,14.383333333333333,5.676,2023-03-19 07:42:00,A
1,False,18.836516666666668,0,4.85,1.959,2023-03-19 09:23:00,C
1,False,26.22751666666667,0,10.75,4.043,2023-03-19 09:25:00,A
1,False,25.339583333333334,0,11.95,4.784,2023-03-19 09:57:00,D
1,False,54.4416,1,14.683333333333334,4.45,2023-03-19 10:01:00,A
1,False,19.9004,2,9.316666666666666,3.192,2023-03-19 10:03:00,A
1,False,18.64215,2,9.016666666666667,2.958,2023-03-19 10:04:00,A
1,False,30.196066666666667,1,8.75,2.416,2023-03-19 10:14:00,D
1,False,22.1783,0,8.633333333333333,3.956,2023-03-19 10:21:00,B
1,False,24.891800000000003,0,11.95,5.406,2023-03-19 10:22:00,C
1,False,19.38003333333333,2,7.533333333333333,3.158,2023-03-19 12:28:00,C
1,False,19.466933333333333,0,9.166666666666666,4.518,2023-03-19 13:19:00,C
1,False,15.033383333333337,2,5.383333333333334,2.548,2023-03-19 13:36:00,C
1,False,12.185716666666666,0,5.516666666666667,1.927,2023-03-19 13:54:00,D
1,False,24.22821666666667,0,11.7,5.257,2023-03-19 14:31:00,B
1,False,15.245250000000002,0,4.266666666666667,2.371,2023-03-19 15:27:00,C
1,False,21.379916666666663,0,8.6,4.263,2023-03-19 15:58:00,C
1,False,28.518316666666664,1,11.25,4.96,2023-03-19 18:25:00,C
1,False,24.25053333333333,1,9.033333333333331,4.416,2023-03-19 18:29:00,C
1,False,46.88176666666666,1,16.35,5.984,2023-03-20 08:10:00,A
1,False,41.216483333333336,3,19.03333333333333,7.352,2023-03-20 10:12:00,A
1,False,58.78983333333333,2,15.033333333333331,4.693,2023-03-20 10:34:00,A
1,False,53.1286,3,18.216666666666665,5.771,2023-03-20 11:27:00,F
1,False,46.48696666666666,2,13.35,5.028,2023-03-20 11:41:00,A
1,False,30.55603333333333,0,12.566666666666666,5.745,2023-03-20 11:53:00,B
1,False,47.93283333333333,1,20.98333333333333,7.061,2023-03-20 12:12:00,F
1,False,44.61018333333333,2,12.983333333333333,3.568,2023-03-20 12:15:00,F
1,False,64.60173333333333,2,21.5,5.848,2023-03-20 12:22:00,F
1,False,29.52405,2,13.3,4.459,2023-03-20 12:33:00,A
1,False,27.91435,0,7.666666666666667,3.867,2023-03-20 12:35:00,B
1,False,26.140566666666665,3,12.483333333333333,4.102,2023-03-20 12:51:00,A
1,False,19.33008333333333,0,6.516666666666667,2.402,2023-03-20 14:05:00,A
1,False,49.02831666666666,1,17.55,5.515,2023-03-20 14:49:00,A
1,False,24.54045,1,9.05,3.469,2023-03-20 15:17:00,A
1,False,22.87968333333333,1,9.333333333333334,3.61,2023-03-20 16:36:00,F
1,False,40.27681666666667,1,15.283333333333331,4.804,2023-03-20 17:15:00,A
1,False,40.64124999999999,2,18.05,5.694,2023-03-20 17:17:00,A
1,False,21.968016666666664,0,9.666666666666666,3.651,2023-03-20 17:25:00,D
1,False,49.462,0,14.583333333333334,9.074,2023-03-20 18:03:00,C
1,False,30.95135,0,8.966666666666667,4.126,2023-03-20 18:19:00,B
1,False,34.9061,2,14.033333333333331,4.737,2023-03-20 18:22:00,A
1,False,40.949466666666666,2,11.083333333333334,4.458,2023-03-20 18:33:00,A
1,False,32.92818333333333,0,13.283333333333331,5.518,2023-03-21 09:53:00,A
1,False,26.47513333333333,1,8.033333333333333,2.887,2023-03-21 10:29:00,A
1,False,41.4734,0,10.433333333333334,4.008,2023-03-21 10:50:00,F
1,False,26.234816666666667,0,11.816666666666666,4.414,2023-03-21 10:59:00,A
1,False,54.04031666666667,2,20.016666666666666,7.421,2023-03-21 12:06:00,A
1,False,29.538266666666665,0,8.15,3.077,2023-03-21 12:15:00,C
1,False,30.89711666666667,2,13.416666666666666,4.571,2023-03-21 12:50:00,A
1,False,16.317616666666666,0,5.85,2.716,2023-03-21 13:04:00,D
1,False,25.202983333333336,0,11.016666666666667,5.236,2023-03-21 13:14:00,C
1,False,22.558016666666667,3,8.733333333333333,3.045,2023-03-21 16:34:00,A
1,False,32.73976666666666,2,9.133333333333333,3.118,2023-03-21 16:34:00,A
1,False,22.817416666666663,0,8.716666666666667,4.148,2023-03-21 16:58:00,C
1,False,19.71033333333333,1,9.2,2.818,2023-03-21 17:32:00,A
1,False,23.330883333333333,2,9.083333333333334,3.092,2023-03-21 17:36:00,A
1,False,28.990516666666668,0,11.216666666666669,5.525,2023-03-21 17:49:00,B
1,False,40.46031666666667,2,13.916666666666666,5.677,2023-03-21 18:58:00,A
1,False,13.324683333333333,0,3.4166666666666665,1.527,2023-03-22 08:22:00,C
1,False,19.0032,0,7.2,2.463,2023-03-22 09:31:00,A
1,False,42.17181666666667,0,14.75,7.7,2023-03-22 10:18:00,B
2,False,27.759516666666663,0,9.483333333333333,3.182,2023-03-22 10:40:00,A
1,False,30.905216666666668,1,13.316666666666666,4.643,2023-03-22 10:46:00,A
1,False,34.35719999999999,0,11.133333333333333,3.277,2023-03-22 11:00:00,D
1,False,45.39853333333333,1,12.016666666666667,4.381,2023-03-22 12:08:00,A
1,False,28.806766666666668,0,14.05,5.063,2023-03-22 13:17:00,A
1,False,32.31153333333334,0,10.35,3.715,2023-03-22 14:07:00,A
1,False,37.89228333333333,1,14.466666666666669,6.068,2023-03-22 14:33:00,A
2,False,32.81088333333334,0,14.366666666666667,5.674,2023-03-22 14:56:00,D
2,False,61.26916666666667,0,27.383333333333333,9.173,2023-03-22 15:17:00,F
1,False,30.955616666666664,0,8.45,2.964,2023-03-22 15:40:00,A
1,False,24.16521666666667,0,11.283333333333331,5.007,2023-03-22 16:45:00,C
1,False,40.89768333333333,4,19.05,5.99,2023-03-22 17:23:00,A
1,False,24.5782,1,7.083333333333333,3.031,2023-03-22 17:38:00,C
1,False,20.406583333333334,6,9.25,3.487,2023-03-22 17:45:00,A
1,False,31.95381666666667,7,9.166666666666666,3.312,2023-03-22 18:29:00,A
1,False,27.535433333333334,7,11.9,3.983,2023-03-22 18:34:00,A
1,False,20.7689,0,6.0,2.305,2023-03-22 19:13:00,E
1,False,20.92065,0,7.3,3.023,2023-03-22 19:56:00,C
1,False,15.166966666666667,1,3.9,1.87,2023-03-22 20:02:00,C
1,False,51.60655,1,14.816666666666666,6.924,2023-03-22 20:42:00,C
1,False,33.798516666666664,0,15.983333333333333,6.216,2023-03-23 08:02:00,A
1,False,36.4508,0,16.233333333333334,9.324,2023-03-23 08:09:00,C
1,False,23.255333333333333,1,6.116666666666666,2.718,2023-03-23 08:26:00,C
1,False,32.06315,2,12.833333333333334,5.962,2023-03-23 08:32:00,A
1,False,33.59438333333333,1,12.316666666666666,4.278,2023-03-23 10:34:00,A
1,False,48.441766666666666,2,15.133333333333333,4.339,2023-03-23 11:51:00,A
1,False,14.73355,0,4.633333333333334,1.476,2023-03-23 11:54:00,F
1,False,27.29723333333333,1,11.116666666666667,3.979,2023-03-23 12:19:00,A
1,False,25.28891666666667,0,11.616666666666667,4.045,2023-03-23 12:48:00,A
1,False,42.9552,1,16.533333333333335,5.91,2023-03-23 12:49:00,A
1,False,16.258133333333337,1,7.983333333333333,2.855,2023-03-23 13:14:00,A
1,False,46.60661666666667,3,14.166666666666666,5.398,2023-03-23 13:26:00,A
1,False,30.950366666666664,1,8.3,3.947,2023-03-23 14:03:00,B
1,False,44.34285,2,15.683333333333334,5.992,2023-03-23 16:44:00,A
1,False,55.36951666666666,3,16.016666666666666,5.273,2023-03-23 17:02:00,A
